id,title,description,genres,imdb_rating,views,ismovie,media_type_name,lang_id,language_name
6523,Friends S8,"Follow the lives of six reckless adults living in Manhattan, as they indulge in adventures which make their lives both troublesome and happening.","Comedy, Romance",8.9,25609,0,Series/TV Show,1,English
6524,The Least Of These: A Christmas Story,"A single mother and her daughter find hope in a small town. The mother, eventually, meets an art collector who could change her course of life.","Comedy, Drama",6.0,1734396,1,Movie,1,English
6525,Translated,"Saint Paul is mysteriously transported from ancient Rome to present day America. As time passes, he starts to question contemporary Christianity.",Drama,6.4,905049,1,Movie,1,English
6526,A Heart That Forgives,"Brought up together, two foster brothers choose different paths. While Malcolm decides to pastor a small church, Silk takes a dark road.",Drama,6.9,1885566,1,Movie,1,English
6527,Lost Heart,"Hannah, a burnt out, mega-music star, returns to her small Northern Michigan hometown of Lost Heart, for her estranged father's funeral. There she will confront the ghosts of her past and perhaps find her peace and balance once again.","Comedy, Drama, Mystery",4.3,839840,1,Movie,1,English
6528,Steps of Faith,"Mocked by her family for following a directive from God to work on a hippotherapy farm for children, Faith questions the message she received when a child is nearly injured and the work, including the horse manure shovelling, is overwhelming.","Romance, Family",6.9,689509,1,Movie,1,English
6529,Hoovey,"Mientras practica, cuando Eric 'Hoovey' Elliot se desploma en el suelo, se entera de que tiene un tumor en el cerebro. Después de una peligrosa y arriesgada cirugía, comienza a reaprender todo.","Sport, Family",5.8,379074,1,Movie,4,Español
6530,Pablo el último Apóstol,"Cuenta la historia de la conversión y ministerio del apóstol Pablo, quien fue perseguidor de los cristianos antes de su encuentro con Jesucristo. La trama se desarrolla en la Roma del siglo I, mostrando los desafíos y peligros que enfrentaron los primeros cristianos.",Drama,7.0,257018,1,Movie,4,Español
6531,Camino A Emaus,Dos viajeros que lloran la muerte de Jesucristo se encuentran con un extraño que les revela varios misterios escondidos en las antiguas escrituras sobre la vida de Jesús.,"Drama, History",7.6,18222,1,Movie,4,Español
6532,77 Oportunidades,Un aspirante a fotógrafo sufre una confusión interior mientras sigue reviviendo un día trágico una y otra vez.,"Drama, Romance",5.8,1783947,1,Movie,4,Español
6533,Abedules,"Un reconocido escritor y conferencista se encuentra repentinamente dudando de su propia fe y dispuesto a abandonar su carrera, al verse enfrentado a la muerte inesperada de su amada esposa.",Drama,6.0,412037,1,Movie,4,Español
6534,Lucy Shimmers e o Príncipe da Paz,Uma menina precoce forma uma amizade improvável com um criminoso empedernido enquanto ambos estão confinados no mesmo hospital.,"Drama, Family",7.1,26286,1,Movie,67,Português
6535,O banquete do reino dos céus,O Banquete do Reino dos Céus” A verdadeira história de um padre que acolheu o Senhor Cheng Mingde é um padre católico. Ele vê que a Igreja Católica está se tornando cada vez mais desolada e sombria e que até mesmo os bispos e outros padres cederam ao governo ao aderirem à Igreja das Três Autonomias.,Drama,8.0,56597,1,Movie,67,Português
6536,Reflexões sobre a Salvação,"Yang Mingyuan é presbítero numa igreja doméstica. Um dia, ele fica sabendo que o presbítero Xu, que é altamente respeitado na igreja, aceitou a Relâmpago do Oriente. Ele fica muito comovido e decide buscar e investigar a Relâmpago do Oriente.",Drama,6.0,37109,1,Movie,67,Português
6537,Fé em Deus 3,"Meng Changlin, obreiro da Igreja das Três Autonomias, inicialmente achava que crer no Senhor na Igreja das Três Autonomias o pouparia da perseguição do Partido Comunista Chinês. Porém, depois que Xi Jinping assumiu o poder, o Partido reforçou sua perseguição contra a fé religiosa, e até a Igreja das Três Autonomias, comandada pelo governo, começou a sofrer opressão e perseguição.",Drama,5.6,110186,1,Movie,67,Português
6538,A tão aguardada felicidade,"A fim de ganhar bastante dinheiro para viver uma vida boa, Ding Ruilin e seu marido investiram muito trabalho duro para abrir e administrar uma empresa. Mas, graças ao abuso e exploração pelo governo do Partido Comunista Chinês, eles continuam com dívidas pesadas e não têm escolha senão ir para o exterior para trabalhar.",Drama,5.9,4560136,1,Movie,67,Português
6539,Mammoth,"Leo and Ellen are a busy New York couple who dedicate more time to their jobs than their daughter Jackie. She eventually gets more attached to her nanny, who has left her own kids back in Philippines.","Drama, Romance",6.8,81385,1,Movie,1,English
6540,Sinister Minister,"When Trish, a single mother, is smitten with DJ, a minister, she feels that she and her teenaged daughter Siena will have a sound familial life. But Trish is unaware of DJ's dark past.","Drama, Horror",4.4,26518,1,Movie,1,English
6541,Clare And Francis,"Both born in Assisi, St. Clare and St. Francis decide to leave behind their lives of luxury to follow Jesus Christ. This drama follows their attempts to live out the Gospel by working with the poor and establishing their own religious orders",History,7.5,51771,1,Movie,1,English
6543,يا أنا يا خالتي,Ya Ana Ya Khalty : تيمور مصمم على الزواج من نوال، لكن والدتها ترفض مباركة زواجهما. وفي محاولة للحصول على موافقتها، يتنكر في هيئة وسيطة قديمة تدعى خالة نوسة.,Comedy,5.5,3548351,1,Movie,49,عربي
6544,إذاعة حب,Love Station : ليلى وفريدة، صديقتان مقرّبتان، تعملان معًا في محطة إذاعية. تتغير حياتهم عندما تقع ليلى في حب زميل العمل حسن وتخفي هويتها الحقيقية عنه.,"Comedy, Romance",5.5,682834,1,Movie,49,عربي
6545,بيبو وبشير,Bebo we Basheer : بشير، مدرب كرة السلة، وبيبو، عازف الطبول، يقيمان في نفس الشقة ولكنهما لا يعلمان بوجود بعضهما البعض. يلتقيان بالصدفة ويقعان في الحب دون أن يعلما أنهما يعيشان في نفس المكان.,"Comedy, Drama",6.1,3602,1,Movie,49,عربي
6548,The Second Coming of Christ,"The journey of a woman scientist who, at the end of times, discovers that true faith can bring miracles.","Action, Family",3.0,3800320,1,Movie,1,English
6549,Wildflower,"Chloe, a college student, turns to art to escape from traumatic childhood memories. However, she is soon haunted by recurring nightmares of a sinister incident that she cannot clearly remember.","Mystery, Thriller",5.3,5044901,1,Movie,1,English
6550,Waiting for the Miracle to Come,"An aspiring trapeze artist discovers a cryptic letter her father wrote, directing her to a remote gold mine. Upon her arrival, she meets two retired vaudeville stars who help her discover a greater reward.","Drama, Fantasy",4.2,224721,1,Movie,1,English
6551,To Save a Life,"After his friend's accidental death, Jake Taylor changes his dangerous lifestyle and sacrifices his dreams in a tryst to save the lives of others.",Drama,6.8,603723,1,Movie,1,English
6552,Random Encounters,"What seems to be a chance encounter one day at a coffee shop leads to a full-fledged romance. However, the couple must fight for their relationship to survive.","Comedy, Romance",4.3,1994868,1,Movie,1,English
6553,Las mentiras del comunismo,"Zhang Mingdao es un cristiano de la Iglesia de Dios Todopoderoso que ha experimentado la obra de Dios Todopoderoso en los últimos días durante varios años, comprende algunas verdades y entiende el verdadero significado de la vida humana","Drama, Thriller",5.6,106446,1,Movie,4,Español
6554,Salvar Una Vida,"Después de la muerte de un amigo de la infancia, un adolescente popular (Randy Wayne) arriesga su propia posición social al acercarse a compañeros de clase que normalmente son rechazados.",Drama,6.8,166208,1,Movie,4,Español
6555,Cuestion de Principios,"Queriendo demostrar que todo el mundo tiene un precio, un jefe se dirige a un nuevo empleado que tiene una ética inquebrantable.","Comedy, Drama",6.7,2957055,1,Movie,4,Español
6556,El ataque del tiburón de cinco cabezas,Un tiburón monstruo de cinco cabezas patrulla alrededor de una isla devorando todo lo que sea de carne y hueso. La policía y el equipo del acuario entran en acción y hacen todo lo posible para matar al monstruo.,"Action, Horror",3.0,1534955,1,Movie,4,Español
6557,En tu cabeza,"Un atraco, un asesinato, una cárcel y una historia de amor. La tercera edición de Cinergía llega con cuatro historias con un final conjunto, una película de eficiencia ficción con la que, en cada parte, aprenderás consejos sobre eficiencia energética mientras lo pasas de cine.",Sci-fi,6.1,9769095,1,Movie,4,Español
6558,O mensageiro do evangelho,A cristã Chen Yixin tem acreditado no Senhor por muitos anos e teve a felicidade de saudar o retorno do Senhor Jesus – Deus Todo-Poderoso! Ela veio a entender a vontade urgente de Deus de salvar a humanidade a partir das palavras de Deus Todo-Poderoso e a missão e responsabilidade que um ser criado deve assumir,"Drama, Adventure",6.0,134401,1,Movie,67,Português
