id,title,description,genres,imdb_rating,views,ismovie
9515,Young and Wild,"„Young And Wild“ ist eine überraschende und melancholische Coming-of-Age-Komödie über drei Teenager-Freunde, die ihr letztes gemeinsames Partywochenende in ihrer Heimatstadt verbringen, bevor sie sich trennen, um zu studieren und ins Ausland zu gehen. Sie treffen alte Freunde und Fremde, und so wird aus dem Party-Marathon ein verrückter Roadtrip.",Comedy,6.1,33928790,1
9516,Caveman,"Robert Müller wollte schon als Kind Komiker werden, doch bisher hat er es nur als Autoverkäufer geschafft. Das soll sich ändern, als er an einer Open-Mic-Show teilnimmt. Er stellt das Programm mit seinem imaginären Freund, dem Steinzeit-Höhlenmenschen, zusammen. Dann trennt sich seine Freundin Claudia von ihm...",Comedy,4.4,31476,1
9519,Asphaltgorillas,"Der Kleinkriminelle Atris hat es satt, für den Berliner Verbrecherboss El Keitar zu arbeiten. Doch um sein eigenes Syndikat aufzubauen, braucht er Geld. Als sein Freund Frank ihm einen lukrativen Deal anbietet, glaubt Atris, dass seine Chance endlich gekommen ist, ohne zu ahnen, dass er dabei ist, eine schicksalhafte Kette von Ereignissen in Gang zu setzen.","Action, Crime",5.6,197602,1
9521,Das Lehrerzimmer,"Als einer ihrer Schüler unter Diebstahlsverdacht gerät, beschließt die Lehrerin Carla Nowak einzugreifen. Gefangen zwischen ihren Idealen und dem Schulsystem drohen die Konsequenzen ihres Handelns sie zu zerbrechen.",Drama,7.5,167628,1
9523,Freier Fall,"Ein junger Polizist, der bald Vater wird, verliebt sich in einen Polizistenkollegen, was dazu führt, dass er sein Eheleben aufs Spiel setzt.","Drama, Romance",7.5,519972,1
9524,Schächten,"Victor Dessauer, Sohn eines jungen jüdischen Geschäftsmannes, beschließt Ende der 1960er Jahre, das Gesetz selbst in die Hand zu nehmen, nachdem es ihm nicht gelungen ist, eine gerechte Strafe für den Nazi-Konzentrationslagerkommandanten zu erreichen, der seine Eltern gefoltert hat.",Drama,5.7,15616,1
9525,Ein ganzes Leben,"Um die Wende des 20. Jahrhunderts wird ein junger Waise namens Andreas Egger in ein Tal geschickt, wo er den größten Teil seines Lebens verbringen wird. Acht Jahrzehnte lang wird sein Leben geprägt sein von Armut, Krieg und Gewalt, aber auch von Momenten des Glücks und der Liebe.","Drama, History",7.0,4108,1
9526,Wanted Man,"Hoping to save his job, an aging detective travels to Mexico to extradite a woman who witnessed the murders of two DEA agents. Once there, he realizes that bad hombres on both sides of the border are now gunning for him.","Action, Thriller",4.8,590102,1
9527,Gold,Eine Frau schließt sich einer Gruppe Deutscher auf der Suche nach Gold in der schrecklichen und feindseligen Wildnis von British Columbia an.,"Adventure, Western",6.2,2510,1
9528,Höhenfeuer,Ein gehörloser Bauernjunge (Thomas Nock) baut Felsmauern und Türme und wird in der Schweiz der Liebhaber seiner älteren Schwester (Johanna Lier).,Drama,7.0,51430,1
9529,Das perfekte Geheimnis,"Sieben Freunde treffen sich zum Abendessen. Jeder soll sein Handy auf den Tisch legen. Egal welche Nachricht eingeht, jeder darf sie lesen und den Telefonaten zuhören.","Comedy, Romance",6.6,7500773,1
9530,Das finstere Tal,"Greider, ein Fotograf, kommt in einer abgelegenen Bergstadt in Österreich an und beginnt bei einer alten Witwe zu leben. Als es in der Stadt zu zwei Morden kommt, vermuten die Menschen, dass Greider der Mörder ist.","Action, Western",7.1,34965,1
9531,Knowing,"Als John von der Zeitkapsel erfährt, die kryptische Botschaften über die bevorstehende Apokalypse enthält und die Daten von Katastrophen nennt, macht er sich daran, die Entwicklung der schrecklichen Ereignisse zu verhindern.","Thriller, Sci-fi",6.2,224647,1
9532,"Nichts, was uns passiert","Die 27-jährige Anna und der ein Jahr ältere Jonas lernen sich über ihre Uni-Clique kennen. Die erste Attraktion führt zu einem unspektakulären One-Night-Stand, der wie der Beginn einer lockeren Sommeraffäre wirkt. Auch die Begegnungen der beiden sind von viel Reibung und Provokation geprägt.",Drama,5.4,6397,1
9533,Der Nebelmann,Detective Vogel untersucht das plötzliche Verschwinden der 15-jährigen Anna Lou in einem dunstigen Bergdorf.,"Thriller, Crime",6.8,89450,1
9534,Ich Will Dich,"Marie ist eine erfolgreiche Designerin, Ehefrau und Mutter von zwei Kindern im Teenageralter. Ihr scheinbar glückseliges Leben gerät jedoch aus den Fugen, als sie die Verlobte ihres Freundes Dom, Ayla, trifft und sich in sie verliebt.","Drama, Romance",6.4,6835,1
9535,Schlaf,"Das idyllische Dorf Stainbach wird von einem mysteriösen Dämon heimgesucht. Es stellt sich heraus, dass die Albträume von Marlene für die dunklen Ereignisse verantwortlich sind.","Horror, Mystery",5.9,1647,1
9538,The Princess and the Frog,"A young waitress, Tiana, embarks on a hilarious adventure after her fateful kiss with a frog prince who cannot wait to be human again.","Action, Comedy, Adventure, Romance, Family, Animation",7.2,539455,1
9542,Lehrer kann jeder,"Richard lebt getrennt von seiner Frau. Er ist arbeitslos. Sein Leben läuft derzeit wirklich nicht rund. Eher durch Zufall kommt er mit dem Direktor der Schule seiner Tochter ins Gespräch, die händeringend nach Lehrern sucht – was Richard auf eine Idee bringt. Er ist Mathematiker. Und schließlich kann jeder Lehrer werden!",Comedy,5.6,5865,1
9543,Neid ist auch keine Lösung,"Als Marie und Markus, ein Paar Anfang Vierzig, Maries Freundin zu ihrem Geburtstag besuchen, sind sie neidisch auf ihren rasanten Erfolg und versuchen, über ihre Mängel nachzudenken","Comedy, Drama",5.8,3992,1
9544,Die Hände meiner Mutter,"Ein Familientreffen an Bord eines Schiffes wird zum Wendepunkt im Leben des 39-jährigen Ingenieurs Markus. Als sein Sohn Adam (4) nach dem Toilettengang mit seiner Großmutter Renate eine kleine Schnittwunde bekommt, erinnert sich Markus zum ersten Mal daran, was seine Mutter ihm angetan hat, als er noch ein kleiner Junge war.",Drama,7.1,174662,1
9545,Die Hölle,"Eine junge Dame aus der Türkei zieht nach Wien, um sich ein besseres Leben zu ermöglichen. Leider wird sie Zeugin der Ermordung einer Prostituierten durch einen Serienmörder und muss fliehen, da sie zu seinem nächsten Ziel wird.","Action, Thriller",6.5,25383,1
9546,Familienfest,"Zum siebzigsten Geburtstag von Hannes Westhoff kommt seine ganze Familie zusammen, um zu feiern. Doch die friedliche Feier wird bald chaotisch, als unterdrückte Gefühle der Vergangenheit wieder aufleben.",Drama,7.2,25674,1
9547,Ein starker Abgang,"Verfolgt zwei Jahre im Leben von Greg Sommer, auch bekannt als Skull Man, während er die kanadische Sektion von Box Wars aufbaut, einer internationalen Untergrundbewegung für Pappkämpfe.",Comedy,6.8,102977,1
9548,Weniger Ist Mehr,"Frank Schuster is workaholic and is neglecting his family life.One night coming home by car he has a serious accident.Waking up in the hospital he is still thinking about his work but his spouse Veronika says him ""Less is more"".","Comedy, Drama",5.5,175390,1
9549,Mit einem Rutsch ins Glück,"Eva Christ (Anja Kruse), langjährige Chefredakteurin des Hochglanzmagazins „Beauty Today“, weiß, was ihre Leser interessiert: Frauen wollen neben Stars und Glamour auch kritische Geschichten über falsche Versprechungen in der Welt lesen von schönen Erscheinungen.","Comedy, Drama, Romance",5.6,3748,1
9550,HINDUSTANI,"kamal hassan, Manisha Koirala, urmila matondkar","Action, Musical",8.1,334930,1
9551,Marias letzte Reise,"Eine Gruppe kurdischer Flüchtlinge versucht, nach Großbritannien zu gelangen. Eine Studentin reist durch Europa. Ein junger Manager verlegt eine Fabrik nach Ungarn.",Drama,7.9,12013,1
9552,Angsthasen,"Adrian Zumbusch (Edgar Selge) ist ein kleiner Bürokrat in einer Versicherungsgesellschaft, dessen Ehe mit Sylvie (Claudia Messner) kurz vor der Scheidung steht, weil sie seine ständigen Panikattacken nicht länger ertragen kann. Ob Tunnel, Aufzüge oder Flugzeuge – der neurotische Adrian kommt mit keinem davon zurecht.","Comedy, Drama",6.7,19693,1
9553,Bis nichts mehr bleibt,"Frank und seine wohlhabende Frau Gine schließen sich Scientology an. Frank wird allmählich desillusioniert von der Organisation, aber Gine gerät immer mehr in ihren Bann. Als sie sich trennen, kämpft Frank um das alleinige Sorgerecht für ihre kleine Tochter.",Drama,6.9,62188,1
9554,Die Verteidigerin - Der Gesang des Raben,"Fünfeinhalb Jahre sitzt Samuel Brunner bereits wegen eines Tötungsdelikts im Gefängnis, als der zufällige Fund der Leiche ihn entlastet. Die erfahrene Pflichtverteidigerin Anna Notrup sieht eine Chance für ein Wiederaufnahmeverfahren. Samuel selbst ist skeptisch.",Crime,6.6,3124,1
9555,In 3 Tagen bist du tot,"Nina und ihre Freunde glauben, es handele sich um einen Streich ihrer seltsamen Schulkameradin und ignorieren eine Drohnachricht, die sie erhalten. Doch als einer von ihnen getötet wird, wird es ernst.","Horror, Crime",5.5,2289,1
9556,Weihnachtsengel küsst man nicht,"Die Vorweihnachtszeit verläuft für Lina, Model und Werbejingle-Sängerin, und ihre beste Freundin Nettie, die eine Event- und Partneragentur betreibt, alles andere als besinnlich: Vor zweitklassigen Weihnachtsbestellungen können sich die beiden kaum retten.","Comedy, Romance",5.9,79046,1
9557,Freche Madchen,"Mila, Hanna und Kati sind drei Teenager-Mädchen, die in die Welt der Beziehungen eintauchen und Dreiecksbeziehungen entdecken.","Comedy, Romance",5.1,491582,1
9558,Freche Mädchen,"Mila, Hanna und Kati sind drei Teenager, die in die Welt der Beziehungen eintauchen und Dreiecksbeziehungen entdecken.","Comedy, Romance",5.1,6990,1
9565,Die wilden Hühner und die Liebe,Heranwachsende Mädchen haben Probleme mit Jungen und Beziehungen.,"Comedy, Family",5.8,135804,1
9566,Ready or not,"READY OR NOT follows a young bride (Samara Weaving) as she joins her new husband’s (Mark O’Brien) rich, eccentric family (Adam Brody, Henry Czerny, Andie MacDowell) in a time-honored tradition that turns into a lethal game with everyone fighting for their survival.",Horror,6.9,236422,1
9570,Schwedisch für Fortgeschrittene,"Zwei sehr unterschiedliche Frauen haben eines gemeinsam: Sie sind beide geschieden. Jetzt, da sie über 40 sind, sollten sie ihr Leben weiterleben und erneut nach Liebe suchen. Ein zufälliges Treffen führt zu herzlicher Freundschaft und viel Spaß.","Comedy, Drama",5.3,24779,1
9572,Was Frauen wollen 2,"Nach einem Unfall erlangt Sun plötzlich die Fähigkeit, die Gedanken von Frauen zu lesen. Er nutzt seine neue Fähigkeit, um die Ideen seines Konkurrenten zu stehlen, der ihm die begehrteste Position in seinem Unternehmen entrissen hat.","Comedy, Romance",5.5,130974,1
9573,Männersache,"Paul und Hotte sind beste Freunde miteinander. Die Dinge ändern sich zwischen ihnen, als Paul, ein Teilzeitkomiker, das Publikum unterhält, indem er Witze über Hotte reißt.",Comedy,3.6,33392,1
9574,Wickie und die starken Männer,"Vicky, ein kleiner Wikingerjunge, der seinem nicht allzu furchteinflößenden Namen entsprechend ein eher schwacher und schüchterner Mensch ist. Um seiner Schüchternheit entgegenzuwirken, lässt sich Vicky jedoch ständig listige und geniale Ideen einfallen, um seinen Mitkriegern zu helfen.","Comedy, Adventure",5.6,15102,1
